subLink,word,type,level
214,aholic,-aholic,suffix,c2
215,aids,AIDS,noun,b2
216,ail,ail,verb,c2
217,ailing,ailing,adjective,c2
218,ailment,ailment,noun,c1
219,alcoholic_1,alcoholic,adjective,b1
220,alcoholic_2,alcoholic,noun,c1
221,alcoholics-anonymoustm,Alcoholics Anonymous™,noun,c2
222,alcoholism,alcoholism,noun,c2
223,all-clear,all-clear,noun,c2
224,allergic,allergic,adjective,b2
225,allergy,allergy,noun,b2
226,als,ALS,noun,c2
227,alzheimer-s,Alzheimer’s,noun,c2
228,amyotrophic-lateral-sclerosis,amyotrophic lateral sclerosis,noun,c2
229,anaemia,anaemia,noun,c2
230,anaemic,anaemic,adjective,c2
231,anemia_2,anemia,noun,c2
232,anthrax,anthrax,noun,c2
233,appendicitis,appendicitis,noun,c2
234,arthritis,arthritis,noun,c2
235,asthma,asthma,noun,c1
236,asthmatic_2,asthmatic,noun,c2
237,death,at death’s door,idiom,c2
238,attack_1,attack,noun,b1
239,avian-flu,avian flu,noun,c2
240,bad_1,bad,adjective,a2
241,bang_1,bang,verb,b2
242,banged-up,banged up,adjective,c2
243,battered,battered,adjective,c2
244,bedridden,bedridden,adjective,c2
245,bedsore,bedsore,noun,c2
246,down_1,be/go down with something,idiom,c2
247,bend_2,bend,noun,c2
248,benign,benign,adjective,c2
249,sick_1,be sick,idiom,a2
250,better_1,better,adjective,a2
251,bird-flu,bird flu,noun,c1
252,bite_2,bite,noun,b1
253,black-eye,black eye,noun,b2
254,bleed,bleed,verb,c1
255,blister_1,blister,noun,c1
256,bounce-back,bounce back,phrasal verb,c1
257,bout,bout,noun,c2
258,break_1,break,verb,b1
259,break_2,break,noun,b1
260,breathless,breathless,adjective,c1
261,breathlessness,breathlessness,noun,c1
262,broken_1,broken,adjective,a2
263,bronchitis,bronchitis,noun,c2
264,bruise_1,bruise,noun,b2
265,bruise_2,bruise,verb,b2
266,bse,BSE,noun,c2
267,bug_1,bug,noun,b2
268,bump_1,bump,verb,b2
269,bump_2,bump,noun,b2
270,burn_2,burn,noun,b2
271,burnout,burnout,noun,c2
272,burnt,burnt,adjective,b1
273,c-19,C-19,noun,c1
274,cancer_1,cancer,noun,b2
275,cancerous,cancerous,adjective,c2
276,cardiac,cardiac,adjective,c2
277,carpal-tunnel-syndrome,carpal tunnel syndrome,noun,c2
278,carrier,carrier,noun,c1
279,cataract,cataract,noun,c2
280,catarrh,catarrh,noun,c2
281,catch_1,catch,verb,b1
282,catching,catching,adjective,c1
283,celiac_1,celiac,adjective,c2
284,celiac_2,celiac,noun,c2
285,celiac-disease,celiac disease,noun,c2
286,chicken-flu,chicken flu,noun,c1
287,chickenpox,chickenpox,noun,c2
288,chill_1,chill,noun,c2
289,cholera,cholera,noun,c2
290,chronic,chronic,adjective,c1
291,chronic-fatigue-syndrome,chronic fatigue syndrome,noun,c2
292,cirrhosis,cirrhosis,noun,c2
293,cjd,CJD,abbreviation,c2
294,coeliac_1,coeliac,adjective,c2
295,coeliac_2,coeliac,noun,c2
296,coeliac-disease,coeliac disease,noun,c2
297,cold_2,cold,noun,a1
298,cold-turkey_1,cold turkey,adverb,c2
299,cold-turkey_2,cold turkey,noun,c2
300,colic,colic,noun,c2
301,collapse_1,collapse,verb,b2
302,collapse_2,collapse,noun,c1
303,coma,coma,noun,c2
304,comatose,comatose,adjective,c2
305,come-down-with,come down with,phrasal verb,c2
306,community-spread,community spread,noun,c2
307,community-transmission,community transmission,noun,c2
308,complain-of,complain of,phrasal verb,c1
309,complaint,complaint,noun,c2
310,complication,complication,noun,c1
311,concuss,concuss,verb,c2
312,concussed,concussed,adjective,c2
313,concussion,concussion,noun,c2
314,condition_1,condition,noun,a2
315,congenital,congenital,adjective,c2
316,constipation,constipation,noun,c2
317,contagion,contagion,noun,c2
318,contagious,contagious,adjective,c1
319,contract_2,contract,verb,c2
320,contusion,contusion,noun,c2
321,convalesce,convalesce,verb,c2
322,convalescence,convalescence,noun,c2
323,corona,corona,noun,c2
324,coronary,coronary,adjective,c2
325,coronary-thrombosis,coronary thrombosis,noun,c2
326,coronavirus,coronavirus,noun,b2
327,cough_1,cough,verb,b1
328,cough_2,cough,noun,b1
329,covid,Covid,noun,b2
330,covid-19,Covid-19,noun,b2
331,cramp_1,cramp,noun,c2
332,creutzfeldt-jakob-disease,Creutzfeldt-Jakob disease,noun,c2
333,cripple_1,cripple,verb,c2
334,crippling,crippling,adjective,c2
335,crisis_1,crisis,noun,b2
336,croup,croup,noun,c2
337,curable,curable,adjective,c2
338,cut_1,cut,verb,a1
339,cut_2,cut,noun,b1
340,cyst,cyst,noun,c2
341,dead-leg,dead leg,noun,c2
342,debility,debility,noun,c2
343,deep-vein-thrombosis,deep vein thrombosis,noun,c2
344,dehydrate,dehydrate,verb,c2
345,dehydrated,dehydrated,adjective,c2
346,dehydration,dehydration,noun,c2
347,delicate,delicate,adjective,c1
348,delirium,delirium,noun,c2
349,delta_1,delta,noun,c2
350,demented,demented,adjective,c2
351,dementia,dementia,noun,c2
352,dependence,dependence,noun,c1
353,dependent_1,dependent,adjective,b2
354,develop,develop,verb,b1
355,diabetes,diabetes,noun,b2
356,diabetic_1,diabetic,adjective,c2
357,diabetic_2,diabetic,noun,c2
358,diarrhoea,diarrhoea,noun,c1
359,diphtheria,diphtheria,noun,c2
360,discomfort_1,discomfort,noun,c1
361,disease,disease,noun,a2
362,diseased,diseased,adjective,c2
363,dislocate,dislocate,verb,c2
364,disorder,disorder,noun,b2
365,distressed,distressed,adjective,c2
366,dizzy,dizzy,adjective,c1
367,doddering,doddering,adjective,c2
368,drawn_1,drawn,adjective,c2
369,dysentery,dysentery,noun,c2
370,dyspepsia,dyspepsia,noun,c2
371,earache,earache,noun,a2
372,ebola,Ebola,noun,c2
373,eclampsia,eclampsia,noun,c2
374,eczema,eczema,noun,c2
375,electric-shock,electric shock,noun,c1
376,emaciated,emaciated,adjective,c2
377,emaciation,emaciation,noun,c2
378,epidemic_1,epidemic,noun,c1
379,epilepsy,epilepsy,noun,c2
380,epileptic_1,epileptic,noun,c2
381,episode,episode,noun,c2
382,exacerbate,exacerbate,verb,c2
383,exacerbation,exacerbation,noun,c2
384,exposure,exposure,noun,c1
385,fade-away,fade away,phrasal verb,c2
386,faint_1,faint,adjective,c1
387,faint_2,faint,verb,c1
388,faint_3,faint,noun,c1
389,fatal,fatal,adjective,c1
390,fatally,fatally,adverb,c1
391,fatigue,fatigue,noun,c1
392,fetal-alcohol-syndrome,fetal alcohol syndrome,noun,c2
393,fever,fever,noun,b2
394,feverish,feverish,adjective,c1
395,fibroid,fibroid,noun,c2
396,fight_1,fight for (your) life,idiom,c1
397,first-degree_2,first-degree,adjective,c2
398,fit_3,fit,noun,c1
399,flare_2,flare,noun,c2
400,flare-up_2,flare-up,noun,c2
401,flatulence,flatulence,noun,c2
402,flatulent,flatulent,adjective,c2
403,flu,flu,noun,a2
404,flutter_1,flutter,verb,c2
405,flutter_2,flutter,noun,c2
406,food-poisoning,food poisoning,noun,b2
407,fracture_1,fracture,noun,c1
408,fracture_2,fracture,verb,c1
409,fragile,fragile,adjective,c1
410,frail,frail,adjective,c2
411,frostbite,frostbite,noun,c2
412,funny,funny,adjective,c2
413,ganglion,ganglion,noun,c2
414,gangrene,gangrene,noun,c2
415,gastric,gastric,adjective,c2
416,gastric-flu,gastric flu,noun,c2
417,genetic,genetic,adjective,b2
418,germ,germ,noun,b2
419,german-measles,German measles,noun,c2
420,get,get,verb,a1
421,get-over,get over,phrasal verb,b2
422,ghastly,ghastly,adjective,c2
423,give_1,give,verb,a1
424,glue-sniffing,glue-sniffing,noun,c2
425,graze_1,graze,verb,c2
426,grim,grim,adjective,c2
427,groggy,groggy,adjective,c2
428,haemophilia,haemophilia,noun,c2
429,haemophiliac,haemophiliac,noun,c2
430,haemorrhage_1,haemorrhage,noun,c2
431,haemorrhoids,haemorrhoids,noun,c2
432,hangover,hangover,noun,c2
433,harm_2,harm,verb,b2
434,have_1,have,verb,a1
435,foot_1,have one foot in the grave,idiom,c2
436,hay-fever,hay fever,noun,c1
437,headache,headache,noun,a2
438,heal,heal,verb,b2
439,heart-attack,heart attack,noun,b2
440,heatstroke,heatstroke,noun,c2
441,hemophilia,hemophilia,noun,c2
442,hepatitis,hepatitis,noun,c2
443,hereditary,hereditary,adjective,c2
444,hernia,hernia,noun,c2
445,herniated-disc,herniated disc,noun,c2
446,hit_1,hit,verb,a2
447,hiv,HIV,noun,c1
448,hobble,hobble,verb,c2
449,hooked,hooked,adjective,c1
450,hot-zone,hot zone,noun,c2
451,housebound,housebound,adjective,c2
452,hungover,hungover,adjective,c2
453,hurt_1,hurt,verb,a2
454,hurt_2,hurt,adjective,a2
455,hypertension,hypertension,noun,c2
456,hypertensive,hypertensive,adjective,c2
457,ill_1,ill,adjective,a2
458,illness,illness,noun,a2
459,incapacity,incapacity,noun,c2
460,incubate,incubate,verb,c2
461,incubation,incubation,noun,c2
462,incurable,incurable,adjective,c2
463,indigestion,indigestion,noun,c2
464,infect,infect,verb,c1
465,infected,infected,adjective,c1
466,infection,infection,noun,b2
467,infectious,infectious,adjective,c1
468,infirm,infirm,adjective,c2
469,infirmity,infirmity,noun,c2
470,inflamed,inflamed,adjective,c2
471,inflammation,inflammation,noun,c2
472,injure,injure,verb,b1
473,injured,injured,adjective,b1
474,injury,injury,noun,a2
475,invalid_2,invalid,noun,c2
476,invasive,invasive,adjective,c2
477,irritable-bowel-syndrome,irritable bowel syndrome,noun,c2
478,irritate,irritate,verb,c2
479,irritation,irritation,noun,c2
480,jaundice,jaundice,noun,c2
481,keel-over,keel over,phrasal verb,c2
482,knock_1,knock,verb,b1
483,knock-out,knock out,phrasal verb,c1
484,kwashiorkor,kwashiorkor,noun,c2
485,laryngitis,laryngitis,noun,c2
486,lay-up_1,lay up,phrasal verb,c2
487,leprosy,leprosy,noun,c2
488,leukaemia,leukaemia,noun,c2
489,life-limiting,life-limiting,adjective,b2
490,limp_2,limp,verb,c2
491,limp_3,limp,noun,c2
492,long-covid,long Covid,noun,c2
493,lou-gehrig-s-disease,Lou Gehrig's disease,noun,c2
494,lump_1,lump,noun,c1
495,mad-cow-disease,mad cow disease,noun,c2
496,make_1,make it,idiom,c2
497,malady,malady,noun,c2
498,malaise,malaise,noun,c2
499,malaria,malaria,noun,b2
500,malarial,malarial,adjective,c2
501,malignant,malignant,adjective,c2
502,malnourished,malnourished,adjective,c2
503,malnutrition,malnutrition,noun,c2
504,measles,measles,noun,c1
505,meningitis,meningitis,noun,c2
506,migraine,migraine,noun,c2
507,miscarriage,miscarriage,noun,c2
508,mnd,MND,abbreviation,c2
509,motor-neurone-disease,motor neurone disease,noun,c2
510,multiple-sclerosis,multiple sclerosis,noun,c2
511,mumps,mumps,noun,c2
512,nausea,nausea,noun,c2
513,nauseous,nauseous,adjective,c2
514,ncov,nCoV,noun,c2
515,niggle_1,niggle,noun,c2
516,non-malignant,non-malignant,adjective,c2
517,notifiable,notifiable,adjective,c2
518,obese,obese,adjective,b2
519,obesity,obesity,noun,b2
520,od,OD,verb,c2
521,omicron,omicron,noun,c2
522,mend_2,on the mend,idiom,c2
523,foot_1,on your feet,idiom,c2
524,outbreak,outbreak,noun,c1
525,breath,out of breath,idiom,c1
526,overdose_2,overdose,verb,c1
527,overeat,overeat,verb,c2
528,overeating,overeating,noun,c2
529,overweight,overweight,adjective,b2
530,pain_1,pain,noun,a2
531,painful,painful,adjective,b1
532,painfully,painfully,adverb,b1
533,pale_1,pale,adjective,b1
534,pallid,pallid,adjective,c2
535,pallor,pallor,noun,c2
536,pandemic_1,pandemic,noun,b2
537,pandemic_2,pandemic,adjective,b2
538,paralyse,paralyse,verb,c2
539,paralysis,paralysis,noun,c2
540,parasite,parasite,noun,c1
541,pass-out,pass out,phrasal verb,c2
542,pathogen,pathogen,noun,c2
543,pathological,pathological,adjective,c2
544,patient-zero,patient zero,noun,c2
545,peaked,peaked,adjective,c2
546,peaky,peaky,adjective,c2
547,peculiar,peculiar,adjective,c2
548,pellagra,pellagra,noun,c2
549,pertussis,pertussis,noun,c2
550,phlegm,phlegm,noun,c2
551,plague_1,plague,noun,c1
552,pneumonia,pneumonia,noun,c2
553,polio,polio,noun,c2
554,poor,poor,adjective,b1
555,poorly_2,poorly,adjective,c2
556,post-operative,post-operative,adjective,c2
557,present_3,present,verb,c2
558,prolapse,prolapse,noun,c2
559,pull_1,pull,verb,b1
560,pull_2,pull,noun,c1
561,pull-through,pull through,phrasal verb,c2
562,queasy,queasy,adjective,c2
563,rabies,rabies,noun,c2
564,rally_2,rally,verb,c2
565,rash_1,rash,noun,c1
566,react,react,verb,b1
567,reaction,reaction,noun,b1
568,recover,recover,verb,b2
569,recovery,recovery,noun,b2
570,recuperate,recuperate,verb,c2
571,recuperative,recuperative,adjective,c2
572,red-zone,red zone,noun,c2
573,reject_1,reject,verb,b1
574,rejection,rejection,noun,c2
575,relapse_1,relapse,noun,c2
576,relapse_2,relapse,verb,c2
577,remission,remission,noun,c2
578,rheumatism,rheumatism,noun,c2
579,rickets,rickets,noun,c2
580,ropy,ropy,adjective,c2
581,rosacea,rosacea,noun,c2
582,rotten_1,rotten,adjective,c2
583,rsi,RSI,noun,c2
584,rubella,rubella,noun,c2
585,run-down_2,run-down,adjective,c2
586,rupture_1,rupture,noun,c2
587,rupture_2,rupture,verb,c2
588,salmonella,salmonella,noun,c2
589,sars,SARS,noun,c2
590,sars-cov-2,SARS-CoV-2,noun,c2
591,scab,scab,noun,c2
592,scald_1,scald,verb,c2
593,scald_2,scald,noun,c2
594,scar_1,scar,noun,c1
595,scar_2,scar,verb,c1
596,scrape_1,scrape,verb,c2
597,scrapie,scrapie,noun,c2
598,scratch_1,scratch,verb,b2
599,scratch_2,scratch,noun,b2
600,seasick,seasick,adjective,b1
601,seasickness,seasickness,noun,b2
602,second-degree,second-degree,adjective,c2
603,seizure,seizure,noun,c2
604,septic,septic,adjective,c2
605,serious,serious,adjective,a2
606,severe,severe,adjective,b2
607,severely,severely,adverb,b2
608,shake_2,shake,noun,c1
609,shaky,shaky,adjective,c2
610,shield_2,shield,verb,c2
611,shiver_1,shiver,verb,c1
612,shiver_2,shiver,noun,c2
613,shivery,shivery,adjective,c2
614,shock_1,shock,noun,b2
615,shortness,shortness,noun,c2
616,short-winded,short-winded,adjective,c2
617,shut-in_2,shut-in,noun,c2
618,sick_1,sick,adjective,a1
619,sicken,sicken,verb,c2
620,sickly,sickly,adjective,c2
621,sickness,sickness,noun,b2
622,slipped-disc,slipped disc,noun,c2
623,smallpox,smallpox,noun,c2
624,sneeze_1,sneeze,verb,b2
625,sneeze_2,sneeze,noun,b2
626,snow-blind,snow-blind,adjective,c2
627,snow-blindness,snow-blindness,noun,c2
628,sober_1,sober,adjective,c2
629,sobriety,sobriety,noun,c2
630,sore_1,sore,adjective,c2
631,sore_2,sore,noun,c2
632,spasm,spasm,noun,c2
633,splitting,splitting,adjective,c2
634,spot_1,spot,noun,b1
635,sprain_1,sprain,verb,b2
636,sprain_2,sprain,noun,b2
637,spread_1,spread,verb,b1
638,the-walking-wounded,the walking wounded,noun,c2
639,the-common-cold,the common cold,noun,b2
640,stiffness,stiffness,noun,c2
641,sting_1,sting,verb,b2
642,sting_2,sting,noun,b2
643,stomach-ache,stomach ache,noun,a2
644,strain_1,strain,noun,c1
645,stricken,stricken,adjective,c2
646,stroke_1,stroke,noun,c1
647,substance-use-disorder,substance use disorder,noun,c2
648,succumb,succumb,verb,c2
649,suffer,suffer,verb,b1
650,sufferer,sufferer,noun,b1
651,suffering,suffering,noun,b2
652,sunburn,sunburn,noun,c1
653,sunburned,sunburned,adjective,b2
654,sunstroke,sunstroke,noun,c2
655,superspreader,superspreader,noun,c2
656,sustain,sustain,verb,c2
657,swell_1,swell,verb,c1
658,swelling,swelling,noun,c1
659,swine-flu,swine flu,noun,c2
660,swollen_1,swollen,adjective,c1
661,symptom,symptom,noun,b1
662,symptomatic,symptomatic,adjective,c2
663,syndrome,syndrome,noun,c1
664,tb_2,TB,noun,c2
665,tear1_1,tear,verb,c1
666,temperature,temperature,noun,a2
667,tender_1,tender,adjective,c1
668,terminal_2,terminal,adjective,c1
669,terrible,terrible,adjective,a1
670,tetanus,tetanus,noun,c2
671,third-degree_2,third-degree,adjective,c2
672,thrombosis,thrombosis,noun,c2
673,tonsillitis,tonsillitis,noun,c2
674,toothache,toothache,noun,a2
675,toxoplasmosis,toxoplasmosis,noun,c2
676,transfer_1,transfer,verb,b2
677,trauma,trauma,noun,c2
678,trouble_1,trouble,noun,b1
679,tubercular,tubercular,adjective,c2
680,tuberculosis,tuberculosis,noun,c2
681,tumour,tumour,noun,c1
682,turn_2,turn,noun,c2
683,twist_1,twist,verb,c1
684,typhoid,typhoid,noun,c2
685,typhus,typhus,noun,c2
686,ulcer,ulcer,noun,c2
687,unconscious_1,unconscious,adjective,b2
688,unconsciousness,unconsciousness,noun,c1
689,underfed,underfed,adjective,c2
690,undernourished,undernourished,adjective,c2
691,undernourishment,undernourishment,noun,c2
692,weather_1,under the weather,idiom,c2
693,underweight,underweight,adjective,b2
694,unfit,unfit,adjective,b2
695,unhealthy,unhealthy,adjective,a2
696,unwell,unwell,adjective,b1
697,upset_1,upset,adjective,b1
698,upset_2,upset,verb,b1
699,upset_3,upset,noun,b1
700,varicose-vein,varicose vein,noun,c2
701,vector,vector,noun,c2
702,victim,victim,noun,b1
703,viral,viral,adjective,c1
704,virulence,virulence,noun,c2
705,virulent,virulent,adjective,c2
706,virus,virus,noun,a2
707,vomit_1,vomit,verb,c2
708,wart,wart,noun,c2
709,waste-away,waste away,phrasal verb,c2
710,wasted,wasted,adjective,c2
711,weak,weak,adjective,a2
712,weaken,weaken,verb,c1
713,wheeze_1,wheeze,verb,c2
714,whiplash-injury,whiplash injury,noun,c2
715,whooping-cough,whooping cough,noun,c2
716,withdrawal,withdrawal,noun,c1
717,wound1_1,wound,noun,b2
718,wound1_2,wound,verb,b2
719,wrench_1,wrench,verb,c2
720,yellow-fever,yellow fever,noun,c2
721,abort,abort,verb,c2
722,abortion,abortion,noun,c1
723,accident-and-emergency,accident and emergency,noun,b2
724,acetaminophen,acetaminophen,noun,c2
725,acupressure,acupressure,noun,c2
726,acupuncture,acupuncture,noun,b2
727,acupuncturist,acupuncturist,noun,c2
728,administer,administer,verb,c1
729,administration,administration,noun,b2
730,admission,admission,noun,c1
731,admit,admit,verb,c1
732,aftercare,aftercare,noun,c2
733,aggressive,aggressive,adjective,c2
734,alexander-technique,Alexander technique,noun,c2
735,alternative-medicine,alternative medicine,noun,b2
736,ambulance,ambulance,noun,b2
737,amputate,amputate,verb,c2
738,amputation,amputation,noun,c2
739,anaesthesia,anaesthesia,noun,c2
740,anaesthetic_1,anaesthetic,noun,c1
741,anaesthetic_2,anaesthetic,adjective,c1
742,anaesthetist,anaesthetist,noun,c2
743,anaesthetize,anaesthetize,verb,c2
744,anesthesia_2,anesthesia,noun,c2
745,antibiotic_1,antibiotic,noun,b2
746,antidote,antidote,noun,c2
747,antihistamine,antihistamine,noun,c2
748,antiseptic_1,antiseptic,noun,c1
749,anti-vaccine,anti-vaccine,adjective,c1
750,antiviral_1,antiviral,adjective,c2
751,antiviral_2,antiviral,noun,c2
752,appointment,appointment,noun,b1
753,arthroscopic-surgery,arthroscopic surgery,noun,c2
754,aseptic,aseptic,adjective,c2
755,aspirin,aspirin,noun,b2
756,attendant_1,attendant,noun,b2
757,ayurvedic-medicine,Ayurvedic medicine,noun,c2
758,bandage_1,bandage,noun,b2
759,bandage_2,bandage,verb,b2
760,band-aidtm,Band-Aid™,noun,c2
761,barbiturate,barbiturate,noun,c2
762,barium-meal,barium meal,noun,c2
763,bathe_1,bathe,verb,c1
764,bedpan,bedpan,noun,c2
765,bed-rest,bed rest,noun,b2
766,bedside-manner,bedside manner,noun,c2
767,biopsy,biopsy,noun,c2
