subLink,word,type,level
192,realism,realism,noun,c1
193,realistic,realistic,adjective,b2
194,renaissance,renaissance,noun,c1
195,represent,represent,verb,b1
196,representational,representational,adjective,c2
197,reproduction,reproduction,noun,c1
198,residency,residency,noun,c2
199,restoration,restoration,noun,c1
200,restore,restore,verb,b2
201,retrospective_2,retrospective,noun,c2
202,rococo,rococo,adjective,c2
203,romanticism,romanticism,noun,c1
204,scene,scene,noun,a2
205,school_1,school,noun,c2
206,screen-print_2,screen-print,verb,c2
207,sculpt,sculpt,verb,c1
208,sculptor,sculptor,noun,c1
209,sculpture,sculpture,noun,b1
210,seascape,seascape,noun,c2
211,self-portrait,self-portrait,noun,b2
212,sepia_2,sepia,noun,c2
213,shade_2,shade,verb,c1
214,shading,shading,noun,c1
215,silhouette_1,silhouette,noun,c1
216,sitter,sitter,noun,c1
217,sketch_1,sketch,noun,c1
218,sketch_2,sketch,verb,c1
219,smudge_2,smudge,verb,c2
220,socialist-realism,socialist realism,noun,c2
221,sombre,sombre,adjective,c2
222,splatter,splatter,verb,c2
223,spray-paint_1,spray paint,noun,c1
224,spray-paint_2,spray-paint,verb,c2
225,statue,statue,noun,b1
226,the-avant-garde,the avant-garde,noun,c2
227,stencil_1,stencil,noun,c2
228,stencil_2,stencil,verb,c2
229,still-life,still life,noun,c1
230,stretcher_1,stretcher,noun,c2
231,studio,studio,noun,b1
232,study_1,study,noun,c2
233,style_1,style,noun,a2
234,stylistic,stylistic,adjective,c1
235,subject-matter,subject matter,noun,b2
236,surreal,surreal,adjective,c1
237,surrealism,surrealism,noun,c1
238,surrealist_1,surrealist,noun,c1
239,surrealist_2,surrealist,adjective,c1
240,symbolic,symbolic,adjective,c1
241,symbolism,symbolism,noun,c1
242,symbolist_2,symbolist,adjective,c2
243,tableau,tableau,noun,c2
244,tapestried,tapestried,adjective,c2
245,tapestry,tapestry,noun,c2
246,tempera,tempera,noun,c2
247,townscape,townscape,noun,c2
248,triptych,triptych,noun,c2
249,view_1,view,noun,c2
250,viewpoint,viewpoint,noun,c1
251,vivid,vivid,adjective,b2
252,watercolour,watercolour,noun,c1
253,work_1,work,verb,a2
254,work_2,work,noun,a2
255,18,18,noun,c2
256,act_1,act,verb,a2
257,act_2,act,noun,c1
258,acting_1,acting,noun,a2
259,action_1,action,noun,b2
260,actioner,actioner,noun,c2
261,action-film,action film,noun,b1
262,action-movie,action movie,noun,b1
263,actor,actor,noun,a1
264,actor-manager,actor-manager,noun,c1
265,actress,actress,noun,a1
266,adapt,adapt,verb,b2
267,adaptation,adaptation,noun,c1
268,ad-lib_1,ad lib,adverb,c2
269,ad-lib_2,ad lib,noun,c2
270,ad-lib_3,ad-lib,verb,c2
271,ad-lib_4,ad-lib,adjective,c2
272,agent,agent,noun,b1
273,aisle,aisle,noun,b2
274,allegory,allegory,noun,c2
275,amateur-dramatics,amateur dramatics,noun,c2
276,animate_1,animate,verb,c1
277,animated,animated,adjective,b2
278,animation,animation,noun,b2
279,anime,anime,noun,c2
280,appear,appear,verb,b2
281,art-director,art director,noun,c1
282,artistic-director,artistic director,noun,c1
283,aside_2,aside,noun,c2
284,audience,audience,noun,a2
285,audition_2,audition,verb,c2
286,auditorium,auditorium,noun,c2
287,backcloth,backcloth,noun,c1
288,backdrop,backdrop,noun,c1
289,backlot,backlot,noun,c2
290,backstage_1,backstage,adverb,c2
291,backstory,backstory,noun,c1
292,baddy,baddy,noun,c2
293,balcony,balcony,noun,c2
294,ballet,ballet,noun,b2
295,can2_1,be in the can,idiom,c2
296,benefit_1,benefit,noun,c2
297,bill_1,bill,noun,c2
298,biopic,biopic,noun,c2
299,bit-part,bit part,noun,c2
300,bit-player,bit player,noun,c2
301,black_2,black and white,idiom,a1
302,blockbuster,blockbuster,noun,c1
303,blockbusting,blockbusting,adjective,c2
304,blu-ray,Blu-ray,noun,c1
305,blu-ray-disctm,Blu-ray Disc™,noun,c1
306,b-movie,B-movie,noun,c2
307,bodice-ripper,bodice-ripper,noun,c2
308,body-double,body double,noun,c2
309,bollywood,Bollywood,noun,c1
310,booking,booking,noun,b2
311,booking-office,booking office,noun,b2
312,box-office,box office,noun,b2
313,b-picture,B-picture,noun,c2
314,broadway,Broadway,noun,c1
315,buddy-movie,buddy movie,noun,c2
316,buff_1,buff,noun,c2
317,cameo,cameo,noun,c2
318,camera,camera,noun,a1
319,cameraman,cameraman,noun,b1
320,camerawoman,camerawoman,noun,b1
321,camerawork,camerawork,noun,c1
322,canister,canister,noun,c2
323,cartoon,cartoon,noun,a2
324,cast_1,cast,verb,c1
325,cast_2,cast,noun,b2
326,casting,casting,noun,c1
327,castmate,castmate,noun,c2
328,celluloid,celluloid,noun,c2
329,cgi,CGI,abbreviation,c2
330,character,character,noun,a2
331,character-actor,character actor,noun,c1
332,chick-flick,chick flick,noun,c2
333,chorus_1,chorus,noun,c2
334,chorus-line,chorus line,noun,c2
335,cinema,cinema,noun,a1
336,cinemagoer,cinemagoer,noun,c1
337,cinematography,cinematography,noun,c2
338,circle_1,circle,noun,c2
339,clapperboard,clapperboard,noun,c2
340,classic_2,classic,noun,b2
341,cliffhanger,cliffhanger,noun,c2
342,climax_1,climax,noun,c1
343,clip_1,clip,noun,b2
344,close-up_2,close-up,noun,c1
345,colorize,colorize,verb,c2
346,colourize,colourize,verb,c2
347,comedy,comedy,noun,a2
348,comedy-of-manners,comedy of manners,noun,c2
349,community-theater,community theater,noun,c2
350,continuity,continuity,noun,c2
351,co-star_2,co-star,noun,c1
352,costume,costume,noun,b1
353,costume-drama,costume drama,noun,c1
354,costumier,costumier,noun,c2
355,coup-de-theatre,coup de théâtre,noun,c2
356,credit_1,credit,noun,c2
357,critic,critic,noun,b2
358,cue_1,cue,noun,b2
359,curtain_1,curtain,noun,b1
360,curtain-call,curtain call,noun,c2
361,curtain-up,curtain-up,noun,c2
362,cut_1,cut,verb,c1
363,cut_2,cut,noun,c1
364,debutant,debutant,noun,c2
365,debutante,debutante,noun,c2
366,denouement,denouement,noun,c2
367,detective-story,detective story,noun,a2
368,dialogue,dialogue,noun,a1
369,direct_2,direct,verb,b1
370,direction,direction,noun,c1
371,director,director,noun,a2
372,director-s-chair,director’s chair,noun,b2
373,director-s-cut,director’s cut,noun,c2
374,dolly_1,dolly,noun,c2
375,doorman,doorman,noun,c1
376,doorwoman,doorwoman,noun,c1
377,double_6,double,noun,b2
378,downstage_2,downstage,adverb,c2
379,drama,drama,noun,a2
380,dramatic,dramatic,adjective,b2
381,dramatic-irony,dramatic irony,noun,c2
382,dramatis-personae,dramatis personae,noun,c2
383,dramatist,dramatist,noun,c1
384,dramatize,dramatize,verb,c1
385,dresser,dresser,noun,c1
386,dressing-room,dressing room,noun,c2
387,dress-rehearsal,dress rehearsal,noun,c1
388,drive-in_2,drive-in,noun,c2
389,drop-curtain,drop curtain,noun,c2
390,dub_1,dub,verb,c1
391,dvd,DVD,noun,a1
392,edit_2,edit,verb,b2
393,editor,editor,noun,b2
394,enact,enact,verb,c2
395,ending,ending,noun,a2
396,entr-acte,entr’acte,noun,c2
397,epic_1,epic,noun,c1
398,epilogue,epilogue,noun,c2
399,exit_1,exit,noun,c1
400,extra_2,extra,noun,c1
401,fade-in_2,fade-in,noun,c2
402,fade-out_2,fade-out,noun,c2
403,farce,farce,noun,c2
404,feature_1,feature,noun,c1
405,feature-film,feature film,noun,c1
406,feature-length,feature-length,adjective,c2
407,fictionalize,fictionalize,verb,c2
408,film_1,film,noun,a1
409,film_2,film,verb,a2
410,filmgoer,filmgoer,noun,c1
411,film-maker,film-maker,noun,c1
412,film-noir,film noir,noun,c2
413,film-star,film star,noun,a1
414,filmstrip,filmstrip,noun,c2
415,first-night,first night,noun,c2
416,flashback,flashback,noun,c2
417,flash-forward,flash-forward,noun,c2
418,fleapit,fleapit,noun,c2
419,floodlight_1,floodlight,noun,c1
420,flop_1,flop,verb,c2
421,flop_2,flop,noun,c2
422,footage,footage,noun,c1
423,footlights,footlights,noun,c2
424,fourth-wall,fourth wall,noun,c2
425,foyer,foyer,noun,c2
426,fps_1,fps,abbreviation,c2
427,frame_1,frame,noun,c1
428,franchise_1,franchise,noun,c2
429,freeze_1,freeze,verb,c2
430,freeze-frame,freeze-frame,noun,c2
431,fringe-theatre,fringe theatre,noun,c2
432,front-of-house_2,front of house,noun,c2
433,gaffer,gaffer,noun,c2
434,gallery,gallery,noun,c2
435,gangway,gangway,noun,c2
436,genre,genre,noun,b2
437,god,god,noun,c2
438,goodie,goodie,noun,c2
439,goody_1,goody,noun,c2
440,green-room,green room,noun,c2
441,grip_1,grip,noun,c2
442,ham_1,ham,noun,c2
443,hd,HD,noun,c1
444,heart-throb,heart-throb,noun,c2
445,hero,hero,noun,a2
446,heroine,heroine,noun,a2
447,hollywood,Hollywood,noun,a2
448,hollywood-ending,Hollywood ending,noun,c2
449,home-cinema,home cinema,noun,b1
450,home-theater,home theater,noun,b1
451,horror,horror,noun,b1
452,house_1,house,noun,c2
453,intercut,intercut,verb,c2
454,interlude,interlude,noun,c2
455,intermission,intermission,noun,c2
456,interpretation,interpretation,noun,c1
457,interval,interval,noun,b2
458,kabuki,kabuki,noun,c2
459,key-grip,key grip,noun,c2
460,kollywood,Kollywood,noun,c2
461,lead1_2,lead,noun,c1
462,leading-lady,leading lady,noun,c1
463,lighting-engineer,lighting engineer,noun,b2
464,line_1,line,noun,b1
465,location,location,noun,b1
466,love-interest,love interest,noun,c1
467,m_2,M,noun,c1
468,make-up_2,make-up,noun,b2
469,manager,manager,noun,b2
470,masque,masque,noun,c2
471,master_1,master,noun,c2
472,masterpiece_1,masterpiece,noun,b2
473,masterwork,masterwork,noun,c2
474,matinee,matinee,noun,c2
475,matinee-idol,matinee idol,noun,c2
476,megastar,megastar,noun,c2
477,melodrama,melodrama,noun,c2
478,merchandising,merchandising,noun,c2
479,meta_1,meta,adjective,c2
480,method-acting,method acting,noun,c2
481,mezzanine,mezzanine,noun,c2
482,mime_1,mime,noun,c2
483,miscast,miscast,verb,c2
484,mixer,mixer,noun,c2
485,monologue,monologue,noun,c2
486,montage,montage,noun,c2
487,morality-play,morality play,noun,c2
488,motion-picture,motion picture,noun,c2
489,movie,movie,noun,a1
490,moviegoer,moviegoer,noun,c1
491,movie-star,movie star,noun,a1
492,movie-theater,movie theater,noun,a1
493,multiplex,multiplex,noun,c1
494,musical_2,musical,noun,b1
495,music-hall,music hall,noun,c2
496,mystery-play,mystery play,noun,c2
497,narrate,narrate,verb,c1
498,nativity-play,nativity play,noun,c2
499,new-wave,new wave,noun,c2
500,off-broadway,off-Broadway,adjective,c2
501,offstage_1,offstage,adjective,c2
502,offstage_2,offstage,adverb,c2
503,onstage_1,onstage,adjective,c2
504,onstage_2,onstage,adverb,c2
505,opening_1,opening,noun,b2
506,opening-night,opening night,noun,b2
507,orchestra,orchestra,noun,c2
508,orchestra-pit,orchestra pit,noun,c2
509,out-take,out-take,noun,c2
510,ovation,ovation,noun,c2
511,overact,overact,verb,c2
512,pantomime,pantomime,noun,c2
513,part_1,part,noun,b1
514,perform,perform,verb,a2
515,performance,performance,noun,b1
516,performer,performer,noun,b1
517,period-piece,period piece,noun,c2
518,pg,PG,abbreviation,c2
519,play_2,play,noun,a1
520,playbill,playbill,noun,c2
521,player,player,noun,c2
522,playgoer,playgoer,noun,c1
523,playwright,playwright,noun,c1
524,plot_1,plot,noun,b1
525,plug_1,plug,verb,c2
526,portray,portray,verb,c1
527,potboiler,potboiler,noun,c2
528,premiere_1,premiere,noun,c1
529,pre-production_1,pre-production,noun,c2
530,pre-production_2,pre-production,adjective,c2
531,prequel,prequel,noun,c2
532,press-agent,press agent,noun,c2
533,preview_1,preview,noun,b2
534,preview_2,preview,verb,b1
535,prima-donna,prima donna,noun,c2
536,produce_1,produce,verb,b2
537,producer,producer,noun,b1
538,production,production,noun,b2
539,production-number,production number,noun,c2
540,production-values,production values,noun,c2
541,projector,projector,noun,c1
542,prologue,prologue,noun,c2
543,promoter,promoter,noun,c1
544,prompt_1,prompt,verb,c2
545,prompt_3,prompt,noun,c2
546,prompter,prompter,noun,c2
547,prop_1,prop,noun,c2
548,proscenium,proscenium,noun,c2
549,protagonist,protagonist,noun,c2
550,psychodrama,psychodrama,noun,c2
551,publicist,publicist,noun,c2
552,put-on_1,put on,phrasal verb,c1
553,r_3,R,abbreviation,c2
554,rating,rating,noun,c2
555,rave-review,rave review,noun,c2
556,read-through_2,read-through,noun,c2
557,reel_1,reel,noun,c1
558,rehearsal,rehearsal,noun,b2
559,rehearse,rehearse,verb,b2
560,release_1,release,verb,b2
561,release_2,release,noun,b2
562,remake_1,remake,noun,c1
563,review_1,review,noun,a2
564,review_2,review,verb,a2
565,revival,revival,noun,c2
566,revue,revue,noun,c2
567,road-movie,road movie,noun,c1
568,role,role,noun,a2
569,romcom,romcom,noun,c2
570,rough-cut_1,rough cut,noun,c2
571,routine_1,routine,noun,b2
572,running-time,running time,noun,c2
573,run-through_2,run-through,noun,c2
574,safety-curtain,safety curtain,noun,c2
575,scenario,scenario,noun,b2
576,scene,scene,noun,a2
577,scenery,scenery,noun,b1
578,scene-shifter,scene-shifter,noun,c2
579,scene-shifting,scene-shifting,noun,c2
580,science-fiction,science fiction,noun,a2
581,sci-fi,sci-fi,noun,b2
582,score_2,score,noun,c1
583,screen_1,screen,noun,a2
584,screen_2,screen,verb,b2
585,screening,screening,noun,b2
586,screenplay,screenplay,noun,c1
587,screen-test,screen test,noun,c2
588,screenwriter,screenwriter,noun,b2
589,script_1,script,noun,b1
590,season_1,season,noun,b2
591,sell-out_2,sell-out,noun,c2
592,sequel,sequel,noun,c1
593,sequence_1,sequence,noun,c2
594,set_1,set,verb,b1
595,set_2,set,noun,b2
596,set-piece,set piece,noun,c2
597,setting,setting,noun,b1
598,sfx,SFX,abbreviation,c2
599,shoot_1,shoot,verb,b2
600,shooting,shooting,noun,b2
601,short_3,short,noun,c2
602,shot_1,shot,noun,b2
603,show-business,show business,noun,b2
604,showing,showing,noun,c1
605,silent,silent,adjective,b2
606,sketch_1,sketch,noun,c1
607,slasher,slasher,noun,c2
608,sleeper,sleeper,noun,c2
609,smash_2,smash,noun,c2
610,soliloquy,soliloquy,noun,c2
611,sound_1,sound,noun,a1
612,sound-effect,sound effect,noun,b2
613,sound-stage,sound stage,noun,c2
614,soundtrack,soundtrack,noun,c1
615,spaghetti-western,spaghetti western,noun,c2
616,special-effects,special effects,noun,b1
617,speech,speech,noun,b1
618,spin-off_2,spin-off,noun,c2
619,spoiler,spoiler,noun,c2
620,spoiler-alert,spoiler alert,noun,c2
621,spoof_1,spoof,noun,c2
622,spotlight_1,spotlight,noun,c1
623,stage_1,stage,noun,b1
624,stage_2,stage,verb,b2
625,stagecraft,stagecraft,noun,c2
626,stage-direction,stage direction,noun,c2
627,stage-door,stage door,noun,c2
628,stagehand,stagehand,noun,c2
629,stage-left,stage left,adverb,c2
630,stage-manager,stage manager,noun,c2
631,stage-right,stage right,adverb,c2
632,stage-struck,stage-struck,adjective,c2
633,stage-whisper,stage whisper,noun,c2
634,stall_1,stall,noun,c2
635,stand-in_2,stand-in,noun,c2
636,star_1,star,noun,a1
637,starlet,starlet,noun,c2
638,the-big-screen,the big screen,noun,c2
639,the-performing-arts,the performing arts,noun,b2
640,the-silver-screen,the silver screen,noun,c2
641,still_3,still,noun,c2
642,storyboard_1,storyboard,noun,c2
643,storyboard_2,storyboard,verb,c2
644,storyboarding,storyboarding,noun,c2
645,story-editor,story editor,noun,c2
646,storyline,storyline,noun,b2
647,studio,studio,noun,b1
648,stunt_1,stunt,noun,b2
649,stuntman,stuntman,noun,c1
650,stuntwoman,stuntwoman,noun,c1
651,subplot,subplot,noun,c2
652,subtitle_1,subtitle,noun,b2
653,superhero,superhero,noun,b1
654,superstar,superstar,noun,b1
655,supporting,supporting,adjective,c2
656,surtitles,surtitles,noun,c2
657,suspenseful,suspenseful,adjective,c2
658,take_2,take,noun,c1
659,takings,takings,noun,c2
660,talkie,talkie,noun,c2
661,tear-jerker,tear-jerker,noun,c2
662,telefilm,telefilm,noun,c2
663,tension_1,tension,noun,b2
664,theatre,theatre,noun,a1
665,theatregoer,theatregoer,noun,c1
666,theatre-going,theatre-going,adjective,c1
667,theatrical,theatrical,adjective,c1
668,theme-music,theme music,noun,c1
669,thriller,thriller,noun,b1
670,tout_2,tout,noun,c2
671,tragedian,tragedian,noun,c2
672,tragedy,tragedy,noun,b2
673,tragicomedy,tragicomedy,noun,c2
674,trailer,trailer,noun,c1
675,trouper,trouper,noun,c2
676,twist_2,twist,noun,c1
677,two-hander,two-hander,noun,c2
678,typecast,typecast,verb,c2
679,u_2,U,abbreviation,c2
680,understudy_1,understudy,noun,c2
681,upper-circle,upper circle,noun,c2
682,upstage_1,upstage,adverb,c2
683,usher_1,usher,noun,c2
684,usherette,usherette,noun,c2
685,variety_1,variety,noun,c2
686,vaudeville,vaudeville,noun,c2
687,villain,villain,noun,b2
688,voice-over,voice-over,noun,c1
689,wardrobe,wardrobe,noun,c2
690,wardrobe-master,wardrobe master,noun,c2
691,wardrobe-mistress,wardrobe mistress,noun,c2
692,weepy_2,weepy,noun,c2
693,western_2,western,noun,b1
694,whodunnit,whodunnit,noun,c2
695,wind-machine,wind machine,noun,b2
696,wing_1,wing,noun,c2
697,young-adult_2,young adult,adjective,b1
698,zoom-in,zoom in,phrasal verb,c2
699,zoom-out,zoom out,phrasal verb,c2
700,abridge,abridge,verb,c2
701,abridged,abridged,adjective,c2
702,abridgement,abridgement,noun,c2
703,acrostic,acrostic,noun,c2
704,adapt,adapt,verb,b2
705,addendum,addendum,noun,c2
706,advice-columnist,advice columnist,noun,c1
707,afrofuturism,Afrofuturism,noun,c2
708,afrofuturist_1,Afrofuturist,noun,c2
709,afrofuturist_2,Afrofuturist,adjective,c2
710,afterword,afterword,noun,c2
711,agony-aunt,agony aunt,noun,c2
712,allegorical,allegorical,adjective,c2
713,allegory,allegory,noun,c2
714,alliteration,alliteration,noun,c2
715,anapaest,anapaest,noun,c2
716,anecdote,anecdote,noun,b2
717,antagonist,antagonist,noun,c2
718,anti-hero,anti-hero,noun,c2
719,appendix,appendix,noun,c1
720,arc_1,arc,noun,c2
721,licence,artistic/poetic licence,idiom,c2
722,author_1,author,noun,a2
723,author_2,author,verb,b2
724,autobiographical,autobiographical,adjective,c1
725,autobiography,autobiography,noun,b2
726,backstory,backstory,noun,c1
727,baddy,baddy,noun,c2
728,bard,bard,noun,c2
729,beginning,beginning,noun,a1
730,believable,believable,adjective,b2
731,bestseller,bestseller,noun,b2
732,binding_2,binding,noun,c2
733,biographer,biographer,noun,c1
734,biography,biography,noun,c1
735,blank-verse,blank verse,noun,c2
736,blogger,blogger,noun,b1
737,blurb,blurb,noun,c2
738,book_1,book,noun,a1
739,caesura,caesura,noun,c2
740,canonical,canonical,adjective,c2
741,canto,canto,noun,c2
742,caption_1,caption,noun,b2
743,chapter,chapter,noun,b1
744,character,character,noun,a2
745,characterization,characterization,noun,c1
746,chick-lit,chick lit,noun,c2
747,chronicle_2,chronicle,verb,c2
748,classic_2,classic,noun,b2
749,co-author_1,co-author,verb,c1
750,co-author_2,co-author,noun,c1
751,co-authorship,co-authorship,noun,c2
752,codex,codex,noun,c2
753,collaborator,collaborator,noun,c2
754,column,column,noun,a2
755,columnist,columnist,noun,c1
756,comic_1,comic,adjective,b2
757,comic-strip,comic strip,noun,c1
758,commentator,commentator,noun,c1
759,commission_2,commission,verb,b2
760,compose,compose,verb,c1
761,conceit,conceit,noun,c2
762,concise,concise,adjective,c1
763,conclusion,conclusion,noun,b1
764,corny,corny,adjective,c2
765,correspondent,correspondent,noun,c1
766,couplet,couplet,noun,c2
767,cover_2,cover,noun,b1
768,critic,critic,noun,b2
769,cyberpunk,cyberpunk,noun,c2
770,dactyl,dactyl,noun,c2
771,depict,depict,verb,c1
772,description,description,noun,a1
773,dialogue,dialogue,noun,a1
774,diarist,diarist,noun,c2
775,dictate_1,dictate,verb,c1
776,dime-novel,dime novel,noun,c2
777,direct-speech,direct speech,noun,b1
778,doggerel,doggerel,noun,c2
779,draft_2,draft,verb,b2
780,dramatic-monologue,dramatic monologue,noun,c2
781,dramatist,dramatist,noun,c1
782,e-book,e-book,noun,b2
783,edgy,edgy,adjective,c2
784,edit_2,edit,verb,b2
785,edition,edition,noun,b2
786,editor,editor,noun,b1
787,elegiac-couplet,elegiac couplet,noun,c2
788,elegy,elegy,noun,c2
789,end_1,end,noun,a1
790,ending,ending,noun,a2
791,enjambement,enjambement,noun,c2
792,entry,entry,noun,b1
793,epic_1,epic,noun,c2
794,epigram,epigram,noun,c2
795,epigraph,epigraph,noun,c2
796,epilogue,epilogue,noun,c2
797,episode,episode,noun,b1
798,e-reader,e-reader,noun,b2
799,erratum,erratum,noun,c2
800,essayist,essayist,noun,c2
801,excerpt_2,excerpt,noun,b1
802,fable,fable,noun,c1
803,fairy-tale_1,fairy tale,noun,b1
804,fantasy,fantasy,noun,b2
805,fanzine,fanzine,noun,c2
806,far-fetched,far-fetched,adjective,c2
807,fiction,fiction,noun,a2
