subLink,word,type,level
92,child-abuse,child abuse,noun,c2
93,circumstantial,circumstantial,adjective,c2
94,citizen-s-arrest,citizen’s arrest,noun,c2
95,closed-circuit-television,closed-circuit television,noun,c2
96,clue_1,clue,noun,b1
97,cold-case,cold case,noun,c2
98,collude,collude,verb,c2
99,collusion,collusion,noun,c2
100,commission_1,commission,noun,c2
101,commit,commit,verb,b1
102,committal,committal,noun,c2
103,community-service,community service,noun,b2
104,commutable,commutable,adjective,c2
105,complicit,complicit,adjective,c2
106,complicity,complicity,noun,c2
107,composite_2,composite,noun,c2
108,con_1,con,noun,c2
109,con_2,con,verb,c2
110,condemn,condemn,verb,c1
111,confess,confess,verb,b2
112,confession,confession,noun,c1
113,confinement,confinement,noun,c2
114,confiscate,confiscate,verb,c2
115,confiscation,confiscation,noun,c2
116,conman,conman,noun,c2
117,conspiracy,conspiracy,noun,b2
118,conspirator,conspirator,noun,c1
119,conspire,conspire,verb,c2
120,contraband,contraband,noun,c2
121,convict_2,convict,noun,c1
122,conwoman,conwoman,noun,c2
123,copycat_2,copycat,adjective,c2
124,corporal-punishment,corporal punishment,noun,c2
125,corrupt_1,corrupt,adjective,c1
126,corrupt_2,corrupt,verb,c1
127,corruption,corruption,noun,c1
128,counterterrorism,counterterrorism,noun,c2
129,counterterrorist,counterterrorist,adjective,c2
130,crack_1,crack,verb,c2
131,crackdown,crackdown,noun,c1
132,crime,crime,noun,a2
133,crime-busting,crime-busting,adjective,c2
134,crime-lab,crime lab,noun,b2
135,crime-scene,crime scene,noun,b1
136,crime-wave,crime wave,noun,c2
137,criminal_1,criminal,noun,a2
138,criminal_2,criminal,adjective,b1
139,criminal-damage,criminal damage,noun,c2
140,criminality,criminality,noun,c2
141,criminology,criminology,noun,c2
142,custodial,custodial,adjective,c2
143,custody,custody,noun,c1
144,customs,customs,noun,c2
145,cybercrime,cybercrime,noun,c1
146,damage_1,damage,noun,c1
147,date-rape,date rape,noun,c2
148,deal_1,deal,verb,b2
149,dealer,dealer,noun,b2
150,dealing,dealing,noun,c2
151,death-row,death row,noun,c2
152,death-sentence,death sentence,noun,b2
153,deceive,deceive,verb,b2
154,deception,deception,noun,c1
155,defamation,defamation,noun,c2
156,defamatory,defamatory,adjective,c2
157,defame,defame,verb,c2
158,default_1,default,noun,c1
159,default_2,default,verb,c2
160,defaulter,defaulter,noun,c2
161,defraud,defraud,verb,c2
162,delinquency,delinquency,noun,c2
163,delinquent_1,delinquent,noun,c2
164,delinquent_2,delinquent,adjective,c2
165,desperado,desperado,noun,c2
166,despoil,despoil,verb,c2
167,detain,detain,verb,c1
168,detainee,detainee,noun,c2
169,detective,detective,noun,a2
170,detective-work,detective work,noun,b1
171,detention,detention,noun,c1
172,disciplinary,disciplinary,adjective,c2
173,dna-fingerprinting,DNA fingerprinting,noun,c2
174,time_1,do time,idiom,c2
175,drink-driver,drink-driver,noun,c1
176,drink-driving,drink-driving,noun,b2
177,driving-under-the-influence,driving under the influence,noun,c2
178,driving-while-intoxicated,driving while intoxicated,noun,c2
179,drug-dealer,drug dealer,noun,b2
180,drunk-driving,drunk driving,noun,b2
181,drunken-driving,drunken driving,noun,c1
182,e-fittm,E-fit™,noun,c2
183,embezzle,embezzle,verb,c2
184,embezzlement,embezzlement,noun,c2
185,embezzler,embezzler,noun,c2
186,endangerment,endangerment,noun,c2
187,entrapment,entrapment,noun,c2
188,escapee,escapee,noun,c2
189,evidence_1,evidence,noun,a2
190,execute,execute,verb,c1
191,execution,execution,noun,c1
192,exhibit_2,exhibit,noun,b2
193,exile_1,exile,noun,c1
194,exile_2,exile,verb,c1
195,extradite,extradite,verb,c2
196,extradition,extradition,noun,c2
197,eyewitness,eyewitness,noun,b2
198,fake_1,fake,adjective,b2
199,fake_3,fake,verb,b2
200,false-imprisonment,false imprisonment,noun,c2
201,felon,felon,noun,c2
202,felony,felony,noun,c2
203,femicide,femicide,noun,c2
204,fiddle_1,fiddle,verb,c2
205,fiddle_2,fiddle,noun,c2
206,fine_3,fine,noun,c1
207,fine_4,fine,verb,c1
208,fingerprint_1,fingerprint,noun,c1
209,fingerprint_2,fingerprint,verb,c1
210,fingerprinting,fingerprinting,noun,c1
211,fire-starter,fire starter,noun,c1
212,firing-squad,firing squad,noun,c2
213,first-offender,first offender,noun,c1
214,flash_2,flash,verb,c2
215,flasher,flasher,noun,c2
216,forensic,forensic,adjective,c1
217,forensics,forensics,noun,c1
218,forfeit_1,forfeit,verb,c2
219,forfeit_2,forfeit,noun,c2
220,forge_1,forge,verb,c1
221,forgery,forgery,noun,c1
222,fratricide,fratricide,noun,c2
223,fraud,fraud,noun,b2
224,fraudster,fraudster,noun,c1
225,front-for,front for,phrasal verb,c2
226,frontman,frontman,noun,c2
227,fugitive_1,fugitive,noun,c2
228,furlough_2,furlough,noun,c2
229,gangland,gangland,noun,c2
230,gangmaster,gangmaster,noun,c2
231,gangster,gangster,noun,c1
232,gaslight_2,gaslight,verb,c2
233,gaslighting,gaslighting,noun,c2
234,gbh,GBH,abbreviation,c2
235,genetic-fingerprint,genetic fingerprint,noun,c2
236,genetic-fingerprinting,genetic fingerprinting,noun,c2
237,genocide,genocide,noun,c1
238,getaway,getaway,noun,c1
239,get-away-with,get away with,phrasal verb,c1
240,graft_1,graft,noun,c2
241,grand-larceny,grand larceny,noun,c2
242,grand-theft,grand theft,noun,c2
243,grass_1,grass,noun,c2
244,grass_2,grass,verb,c2
245,grievous-bodily-harm,grievous bodily harm,noun,c2
246,guard_1,guard,noun,b1
247,guillotine_1,guillotine,noun,c2
248,gunman,gunman,noun,b2
249,gunrunner,gunrunner,noun,c2
250,gunrunning,gunrunning,noun,c2
251,gunwoman,gunwoman,noun,b2
252,hack_1,hack,verb,b2
253,hacker,hacker,noun,c1
254,halfway-house,halfway house,noun,c2
255,handcuff,handcuff,verb,c2
256,handcuffs,handcuffs,noun,c1
257,hang_1,hang,verb,b1
258,hanging,hanging,noun,c1
259,hard-labour,hard labour,noun,c2
260,hate-speech,hate speech,noun,c1
261,heist_1,heist,noun,c2
262,heist_2,heist,verb,c2
263,high-security,high-security,adjective,c1
264,high-treason,high treason,noun,c2
265,hijack,hijack,verb,c1
266,hijacker,hijacker,noun,c1
267,hijacking,hijacking,noun,c1
268,hitman,hitman,noun,c2
269,hold_1,hold,verb,b2
270,hold-up_2,hold-up,noun,c2
271,hold-up_1,hold up,phrasal verb,c2
272,home-confinement,home confinement,noun,c2
273,homicide,homicide,noun,c2
274,honour-killing,honour killing,noun,c2
275,hoodlum,hoodlum,noun,c2
276,hostage,hostage,noun,c1
277,house-arrest,house arrest,noun,c2
278,housebreaker,housebreaker,noun,c2
279,housebreaking,housebreaking,noun,c2
280,human-smuggling,human smuggling,noun,c1
281,human-trafficking,human trafficking,noun,c1
282,hustle_1,hustle,verb,c2
283,hustle_2,hustle,noun,c2
284,hustler,hustler,noun,c2
285,identify,identify,verb,a2
286,identikittm,Identikit™,noun,c2
287,identity-theft,identity theft,noun,b2
288,identity-thief,identity thief,noun,b2
289,illegal_1,illegal,adjective,b1
290,illegally,illegally,adverb,b1
291,imprison,imprison,verb,c1
292,imprisonment,imprisonment,noun,c1
293,incarcerate,incarcerate,verb,c2
294,incarceration,incarceration,noun,c2
295,incest,incest,noun,c2
296,incident-room,incident room,noun,c2
297,incriminate,incriminate,verb,c2
298,incriminating,incriminating,adjective,c2
299,incrimination,incrimination,noun,c2
300,indecent-exposure,indecent exposure,noun,c2
301,infanticide,infanticide,noun,c2
302,inform,inform,verb,b2
303,informant,informant,noun,c2
304,inmate,inmate,noun,c1
305,innocent_1,innocent,adjective,b2
306,inside_2,inside,adverb,c2
307,inside_4,inside,adjective,c2
308,insider-trading,insider trading,noun,c2
309,inspect,inspect,verb,c1
310,inspection,inspection,noun,c1
311,intruder,intruder,noun,c1
312,investigate,investigate,verb,b1
313,investigation,investigation,noun,b2
314,investigator,investigator,noun,c1
315,jail_1,jail,noun,b2
316,jail_2,jail,verb,b2
317,jailbird,jailbird,noun,c2
318,jailbreak,jailbreak,noun,c2
319,jailer,jailer,noun,c2
320,jailhouse,jailhouse,noun,c2
321,job_1,job,noun,c1
322,joyride,joyride,noun,c2
323,joyrider,joyrider,noun,c2
324,joyriding,joyriding,noun,c2
325,light_1,jump the lights,idiom,c2
326,juvenile-delinquency,juvenile delinquency,noun,c2
327,juvenile-delinquent,juvenile delinquent,noun,c1
328,kerb-crawler,kerb-crawler,noun,c2
329,kerb-crawling,kerb-crawling,noun,c2
330,kidnap,kidnap,verb,c1
331,kidnapper,kidnapper,noun,c1
332,kidnapping,kidnapping,noun,c1
333,kill_1,kill,verb,a2
334,killer,killer,noun,b1
335,killing_1,killing,noun,b1
336,labour-camp,labour camp,noun,b2
337,larceny,larceny,noun,c2
338,launder,launder,verb,c2
339,launderer,launderer,noun,c2
340,lese-majesty,lese-majesty,noun,c2
341,libel_1,libel,noun,c2
342,libel_2,libel,verb,c2
343,libellous,libellous,adjective,c2
344,lie-detector,lie detector,noun,c1
345,life_1,life,noun,b2
346,lifer,lifer,noun,c2
347,life-sentence,life sentence,noun,b2
348,lift_1,lift,verb,c2
349,line-up_2,line-up,noun,c2
350,lock-away,lock away,phrasal verb,c2
351,lock-up_3,lock-up,noun,c2
352,lock-up_1,lock up,phrasal verb,c1
353,loot_1,loot,verb,c2
354,looter,looter,noun,c2
355,looting,looting,noun,c2
356,malfeasance,malfeasance,noun,c2
357,manhunt,manhunt,noun,c2
358,manslaughter,manslaughter,noun,c2
359,matricide,matricide,noun,c2
360,minimum-security-prison,minimum security prison,noun,c2
361,misdemeanour,misdemeanour,noun,c2
362,missing-person,missing person,noun,b2
363,mobster,mobster,noun,c2
364,modern-slavery,modern slavery,noun,c1
365,money-launderer,money launderer,noun,c2
366,money-laundering,money laundering,noun,c2
367,mug_2,mug,verb,c1
368,mugger,mugger,noun,c1
369,mugging,mugging,noun,c1
370,mugshot,mugshot,noun,c2
371,mule,mule,noun,c2
372,murder_1,murder,noun,b1
373,murder_2,murder,verb,b1
374,murderer,murderer,noun,b1
375,murderess,murderess,noun,c2
376,mystery,mystery,noun,b1
377,nick_1,nick,noun,c2
378,nick_3,nick,verb,c2
379,no-go-area,no-go area,noun,c2
380,non-citizen,non-citizen,noun,c2
381,offence,offence,noun,b2
382,offend,offend,verb,b2
383,offender,offender,noun,b2
384,open-and-shut-case,open-and-shut case,noun,c2
385,open-prison,open prison,noun,c2
386,outlaw_2,outlaw,noun,c1
387,patricide,patricide,noun,c2
388,penalize,penalize,verb,c1
389,penalty,penalty,noun,b2
390,penitentiary,penitentiary,noun,c2
391,people-smuggling,people smuggling,noun,c1
392,people-trafficking,people trafficking,noun,c1
393,perjure,perjure,verb,c2
394,perjurer,perjurer,noun,c2
395,perjury,perjury,noun,c2
396,perp,perp,noun,c2
397,perpetrate,perpetrate,verb,c2
398,perpetration,perpetration,noun,c2
399,perpetrator,perpetrator,noun,c2
400,perp-walk,perp walk,noun,c2
401,person,person of interest,idiom,c2
402,pervert_1,pervert the course of justice,idiom,c2
403,petty-larceny,petty larceny,noun,c2
404,phishing,phishing,noun,c1
405,photofit,photofit,noun,c2
406,pickpocket,pickpocket,noun,b2
407,pick_1,pick somebody’s pocket,idiom,c2
408,pilfer,pilfer,verb,c2
409,pilferage,pilferage,noun,c2
410,pilferer,pilferer,noun,c2
411,pilfering,pilfering,noun,c2
412,pimp_1,pimp,noun,c2
413,pimp_2,pimp,verb,c2
414,pinch_1,pinch,verb,c1
415,piracy,piracy,noun,c1
416,pirate_1,pirate,noun,c1
417,pirate_2,pirate,verb,c1
418,poach,poach,verb,c1
419,poacher,poacher,noun,c1
420,polygraph,polygraph,noun,c2
421,possession,possession,noun,c2
422,post-mortem,post-mortem,noun,c2
423,premeditated,premeditated,adjective,c2
424,prison,prison,noun,a2
425,prisoner,prisoner,noun,b1
426,prisoner-of-conscience,prisoner of conscience,noun,c2
427,prisoner-of-war,prisoner of war,noun,b2
428,prison-visitor,prison visitor,noun,c2
429,private-detective,private detective,noun,b2
430,probation,probation,noun,c1
431,probation-officer,probation officer,noun,c2
432,protection,protection,noun,c2
433,punish,punish,verb,b1
434,punishable,punishable,adjective,c2
435,punishment,punishment,noun,b1
436,purloin,purloin,verb,c2
437,pursue,pursue,verb,b2
438,pursuit,pursuit,noun,c1
439,push_1,push,verb,c2
440,pusher,pusher,noun,c2
441,question_2,question,verb,a2
442,questioning_1,questioning,noun,b2
443,raid_1,raid,noun,c1
444,raid_2,raid,verb,c1
445,raider,raider,noun,c1
446,ransom_1,ransom,noun,c1
447,ransom_2,ransom,verb,c2
448,rape_1,rape,noun,c1
449,rape_2,rape,verb,c1
450,rapist,rapist,noun,c1
451,record_1,record,noun,c1
452,reformatory,reformatory,noun,c2
453,regicide,regicide,noun,c2
454,remand-centre,remand centre,noun,c2
455,remission,remission,noun,c2
456,remit_2,remit,verb,c2
457,report_2,report,verb,a2
458,reprieve_1,reprieve,verb,c2
459,reprieve_2,reprieve,noun,c2
460,restorative-justice,restorative justice,noun,c2
461,restraining-order,restraining order,noun,c2
462,retribution,retribution,noun,c2
463,retributive,retributive,adjective,c2
464,rifle_2,rifle,verb,c2
465,ring1_1,ring,noun,c2
466,ringleader,ringleader,noun,c2
467,riot_1,riot,noun,c1
468,riot_2,riot,verb,c1
469,rioter,rioter,noun,c1
470,riotous,riotous,adjective,c2
471,rip-off_1,rip off,phrasal verb,c1
472,rob_1,rob,verb,b2
473,robber,robber,noun,b1
474,robbery,robbery,noun,b2
475,run_1,run,verb,c2
476,runner,runner,noun,c2
477,running_1,running,noun,c2
478,rustle_1,rustle,verb,c2
479,rustler,rustler,noun,c2
480,rustling,rustling,noun,c2
481,sanction_1,sanction,noun,c1
482,sanction_2,sanction,verb,c1
483,scalp_2,scalp,verb,c2
484,scalper,scalper,noun,c2
485,scam_1,scam,noun,c1
486,scam_2,scam,verb,c1
487,scene,scene,noun,a2
488,scene-of-crime,scene-of-crime,adjective,c2
489,scot-free,scot-free,adverb,c2
490,scotland-yard,Scotland Yard,noun,c2
491,security-risk,security risk,noun,c1
492,seize,seize,verb,c1
493,sentence_1,sentence,noun,b2
494,sentence_2,sentence,verb,b2
495,serial-killer,serial killer,noun,c2
496,serious,serious,adjective,a2
497,serve_1,serve,verb,c1
498,shoot_1,shoot,verb,b1
499,shooting,shooting,noun,b2
500,shoplift,shoplift,verb,b2
501,shoplifter,shoplifter,noun,b2
502,shoplifting,shoplifting,noun,b2
503,skim,skim,verb,c2
504,slander_1,slander,noun,c2
505,slander_2,slander,verb,c2
506,slanderous,slanderous,adjective,c2
507,smuggle,smuggle,verb,c1
508,smuggler,smuggler,noun,c1
509,smuggling,smuggling,noun,c1
510,snatch_1,snatch,verb,c1
511,solitary-confinement,solitary confinement,noun,c2
512,solve,solve,verb,a2
513,special-branch,Special Branch,noun,c2
514,speed_2,speed,verb,b2
515,speeding,speeding,noun,b2
516,stab_1,stab,verb,c1
517,stabbing_1,stabbing,noun,c1
518,stake-out_2,stake-out,noun,c2
519,stake-out_1,stake out,phrasal verb,c2
520,stalk_2,stalk,verb,c2
521,stalker,stalker,noun,c2
522,stalking,stalking,noun,c2
523,statutory-offence,statutory offence,noun,c2
524,statutory-rape,statutory rape,noun,c2
525,steal_1,steal,verb,a2
526,stick-up_2,stick-up,noun,c2
527,strip-search_1,strip search,noun,c2
528,strip-search_2,strip-search,verb,c2
529,suicide,suicide,noun,c1
530,supergrass,supergrass,noun,c2
531,supermax,supermax,noun,c2
532,surrender_1,surrender,verb,c1
533,surveillance,surveillance,noun,c1
534,suspect_1,suspect,verb,b2
535,suspect_2,suspect,noun,b2
536,suspended-sentence,suspended sentence,noun,c1
537,suspicious,suspicious,adjective,c1
538,swindle_1,swindle,verb,c2
539,swindle_2,swindle,noun,c2
540,swindler,swindler,noun,c2
541,swipe_1,swipe,verb,c2
542,tax-evasion,tax evasion,noun,c2
543,term_1,term,noun,b2
544,terror,terror,noun,c1
545,terrorism,terrorism,noun,b2
546,terrorist,terrorist,noun,b2
547,theft,theft,noun,b2
548,thief,thief,noun,a2
549,thievery,thievery,noun,c2
550,thug,thug,noun,c2
551,thuggery,thuggery,noun,c2
552,tip-off_2,tip-off,noun,c2
553,tip-off_1,tip off,phrasal verb,c2
554,tipster,tipster,noun,c2
555,tout_1,tout,verb,c2
556,tout_2,tout,noun,c2
557,trace_1,trace,verb,b2
558,traffic_2,traffic,verb,b2
559,trafficker,trafficker,noun,c1
560,trafficking,trafficking,noun,c1
561,traitor,traitor,noun,c2
562,treason,treason,noun,c2
563,treasonable,treasonable,adjective,c2
564,trespass_1,trespass,verb,c2
565,trespass_2,trespass,noun,c2
566,trespasser,trespasser,noun,c2
567,uncover,uncover,verb,c1
568,undercover_1,undercover,adjective,c1
569,undercover_2,undercover,adverb,c1
570,underground_1,underground,adjective,c2
571,counter_1,under the counter,idiom,c2
572,under-the-counter,under-the-counter,adjective,c2
573,unlawful-killing,unlawful killing,noun,c2
574,vagrancy,vagrancy,noun,c2
575,vagrant_1,vagrant,noun,c2
576,vandal,vandal,noun,b2
577,vandalism,vandalism,noun,b2
578,vandalize,vandalize,verb,c1
579,vice_1,vice,noun,c1
580,victim,victim,noun,b1
581,vigilante,vigilante,noun,c2
582,vigilantism,vigilantism,noun,c2
583,violence,violence,noun,b2
584,violent,violent,adjective,b1
585,walk_1,walk free,idiom,c2
586,wanted,wanted,adjective,c2
587,war-crime,war crime,noun,b2
588,war-criminal,war criminal,noun,b2
589,warden,warden,noun,c2
590,warder,warder,noun,c2
591,weapon,weapon,noun,b1
592,witness_1,witness,noun,b2
593,witness_2,witness,verb,b2
594,witness-tampering,witness tampering,noun,c2
595,work-release,work release,noun,c2
596,wrong_3,wrong,noun,b1
597,youth-custody,youth custody,noun,c2
598,abide-by,abide by,phrasal verb,c2
599,acquit,acquit,verb,c1
600,act_2,act,noun,b1
601,action_1,action,noun,b2
602,adopt,adopt,verb,b2
603,adoption,adoption,noun,c1
604,advocate_1,advocate,noun,c2
605,affidavit,affidavit,noun,c2
606,age-of-consent,age of consent,noun,c2
607,agreement,agreement,noun,b1
608,annulment,annulment,noun,c2
609,appeal_1,appeal,noun,b2
610,appeal_2,appeal,verb,b2
611,appeal-court,appeal court,noun,c2
612,appellant,appellant,noun,c2
613,appellate-court,appellate court,noun,c2
614,article,article,noun,c2
615,attorney,attorney,noun,c1
616,authority,authority,noun,b2
617,bail_1,bail,noun,c1
618,bail_2,bail,verb,c1
619,bail-out,bail out,phrasal verb,c2
620,bar_1,bar,noun,c2
621,barrister,barrister,noun,c2
622,baton,baton,noun,c2
623,beat_2,beat,noun,c2
624,bill_1,bill,noun,b2
625,billy-club,billy club,noun,c2
626,binding_1,binding,adjective,c2
627,birth-certificate,birth certificate,noun,b2
628,black-maria,Black Maria,noun,c2
629,blotter,blotter,noun,c2
630,bobby_1,bobby,noun,c2
631,body-armour,body armour,noun,c2
632,body-search,body search,noun,c1
633,boilerplate,boilerplate,noun,c2
634,bond_1,bond,noun,c1
635,breathalyse,breathalyse,verb,c2
636,breathalyser,breathalyser,noun,c2
637,breath-test,breath test,noun,c2
638,brief_2,brief,noun,c2
639,brief_3,brief,verb,c2
640,bring-in,bring in,phrasal verb,c2
641,charge_1,bring/press/lay/prefer charges against somebody,idiom,c2
642,bust_1,bust,verb,c2
643,bust_2,bust,noun,c2
644,cadet,cadet,noun,c2
645,case_1,case,noun,b1
646,case-law,case law,noun,c2
647,caution_2,caution,verb,c2
648,cease-and-desist,cease-and-desist,adjective,c2
649,certiorari,certiorari,noun,c2
650,challenge_2,challenge,verb,b2
651,charge_1,charge,noun,b2
652,charge_2,charge,verb,b2
653,charge-sheet,charge sheet,noun,c2
654,chief-constable,chief constable,noun,c2
655,chief-inspector,chief inspector,noun,c2
656,chief-superintendent,chief superintendent,noun,c2
657,cid,CID,abbreviation,c2
658,circuit-breaker,circuit breaker,noun,c2
659,civil-law,civil law,noun,c2
660,claim_1,claim,verb,b1
661,claim_2,claim,noun,b2
662,clause,clause,noun,b2
663,closing-argument,closing argument,noun,c1
664,commander,commander,noun,c2
665,commissioner,commissioner,noun,c2
666,common-law,common law,noun,c2
667,complainant,complainant,noun,c2
668,conditional-discharge,conditional discharge,noun,c2
669,constable,constable,noun,c2
670,constabulary,constabulary,noun,c2
671,contempt-of-court,contempt of court,noun,c2
672,contract_1,contract,noun,b2
673,contract_2,contract,verb,c2
674,contractual,contractual,adjective,c2
675,conveyance,conveyance,noun,c2
676,conveyancer,conveyancer,noun,c2
677,conveyancing,conveyancing,noun,c2
678,convict_1,convict,verb,c1
679,conviction,conviction,noun,c1
680,cop_1,cop,noun,c1
681,copper,copper,noun,c2
682,copyright_1,copyright,noun,c1
683,copyright_2,copyright,adjective,c1
684,copyright_3,copyright,verb,c1
685,cordon_1,cordon,noun,c2
686,cordon-off,cordon off,phrasal verb,c2
687,co-sign,co-sign,verb,c2
688,co-signatory,co-signatory,noun,c2
689,counsel_1,counsel,noun,c2
690,count_2,count,noun,c2
691,countersign,countersign,verb,c2
692,county-court,county court,noun,c1
693,court_1,court,noun,b1
694,court-of-appeal,court of appeal,noun,c2
695,court-order,court order,noun,c1
696,criminal_2,criminal,adjective,b1
697,criminal-law,criminal law,noun,b2
698,cross-examination,cross-examination,noun,c2
699,cross-examine,cross-examine,verb,c2
700,cruiser,cruiser,noun,c2
701,cuff_2,cuff,verb,c2
702,custody,custody,noun,c1
703,death-certificate,death certificate,noun,b2
704,debenture,debenture,noun,c2
705,declaration,declaration,noun,c1
706,decree_1,decree,noun,c2
707,deed_2,deed,noun,c2
708,defence,defence,noun,c1
709,defend,defend,verb,b2
710,defendant,defendant,noun,c1
711,defense,defense,noun,c1
712,deport,deport,verb,c2
713,deportation,deportation,noun,c2
714,deputy,deputy,noun,c2
715,detain,detain,verb,c1
716,detective,detective,noun,a2
717,discharge_1,discharge,verb,c2
718,dissent_1,dissent,noun,c2
719,divorce_1,divorce,noun,b2
720,divorce_2,divorce,verb,b2
721,dock_1,dock,noun,c2
722,document_1,document,noun,a2
723,dog-handler,dog handler,noun,c2
724,draft_1,draft,noun,b2
725,draft_2,draft,verb,b2
726,draw-up,draw up,phrasal verb,c1
727,drunk-tank,drunk tank,noun,c2
728,due-diligence,due diligence,noun,c2
729,due-process-of-law,due process of law,noun,c2
730,duty-of-care,duty of care,noun,c2
731,electronic-tagging,electronic tagging,noun,c2
732,emergency-services,emergency services,noun,b2
733,employment-tribunal,employment tribunal,noun,c2
734,enforce,enforce,verb,c1
735,equity_1,equity,noun,c2
736,evidence_1,evidence,noun,a2
737,executioner,executioner,noun,c2
738,exhibit_2,exhibit,noun,c2
739,fair-dealing,fair dealing,noun,c2
740,fair-use,fair use,noun,c2
741,family-court,family court,noun,b2
742,fbi,FBI,abbreviation,c1
743,find_1,find,verb,c1
744,find-against,find against,phrasal verb,c2
745,find-for,find for,phrasal verb,c2
746,finding,finding,noun,c2
747,fixed-term,fixed-term,adjective,c2
748,flying-squad,flying squad,noun,c2
749,force_1,force,noun,c1
750,fraud-squad,fraud squad,noun,c2
751,gendarme,gendarme,noun,c2
752,general-counsel,general counsel,noun,c2
753,gown,gown,noun,c1
754,grant_1,grant,verb,b2
755,guilt_1,guilt,noun,c1
756,guilty,guilty,adjective,b1
757,handcuff,handcuff,verb,c2
758,handcuffs,handcuffs,noun,c1
759,hangman,hangman,noun,c1
760,hear,hear,verb,c1
761,hearing,hearing,noun,c1
762,id-card,ID card,noun,b2
763,identity-card,identity card,noun,b2
764,illegal_1,illegal,adjective,b1
765,illegally,illegally,adverb,b1
766,impeach,impeach,verb,c2
767,impeachment,impeachment,noun,c2
768,incident-room,incident room,noun,c2
769,indictment,indictment,noun,c2
770,industrial-tribunal,industrial tribunal,noun,c2
771,infringe,infringe,verb,c2
772,innocence,innocence,noun,c1
773,innocent_1,innocent,adjective,b1
774,inquest,inquest,noun,c2
775,inspector,inspector,noun,b2
776,interpol,Interpol,noun,c2
777,interrogate,interrogate,verb,c2
778,interrogatory_2,interrogatory,noun,c2
779,intestacy,intestacy,noun,c2
780,intestate,intestate,adjective,c2
781,invalid_1,invalid,adjective,c1
782,invalidate,invalidate,verb,c2
783,invalidation,invalidation,noun,c2
784,invalidity,invalidity,noun,c2
785,issue_2,issue,verb,c1
786,jp,JP,noun,c2
787,judge_1,judge,noun,b1
788,judge_2,judge,verb,b2
789,judgement,judgement,noun,b2
790,judicial,judicial,adjective,c1
791,judiciary,judiciary,noun,c2
792,jurisdiction,jurisdiction,noun,c1
